task,target_index,metric,valid,test
toxcast,510,auc,0.7362466577540107,0.7050079491255962
toxcast,511,auc,0.6610085753608357,0.5755837449483611
toxcast,512,auc,0.6284225415022705,0.6237832654039799
toxcast,513,auc,0.6765888344080596,0.6734278330331271
toxcast,514,auc,0.6008498150290122,0.583351369349871
toxcast,515,auc,0.7933161953727507,0.6045454545454545
toxcast,516,auc,0.7981099656357389,0.5579803166452717
toxcast,517,auc,0.7169182169182169,0.6097951344430218
toxcast,518,auc,0.9936467598475223,0.7899239543726235
toxcast,519,auc,0.8357326478149101,0.5152439024390244
toxcast,520,auc,0.9974587039390089,0.8228770595690748
toxcast,521,auc,0.8337099811676083,0.554280510018215
toxcast,522,auc,0.6534170697456702,0.48402392763349866
toxcast,523,auc,0.6458534699400734,0.5786504723346828
toxcast,524,auc,0.6391449163005714,0.5695135433941404
toxcast,525,auc,0.6538138925294888,0.5733092193808883
toxcast,526,auc,0.6428376720730544,0.6028991035666603
toxcast,527,auc,0.603698281571334,0.570806141669362
toxcast,528,auc,0.6027018229166666,0.4981859410430839
toxcast,529,auc,0.546129137987545,0.5250096725830633
toxcast,530,auc,0.6320671816313514,0.6064951395270107
toxcast,531,auc,0.8185419968304279,0.6051720019111323
toxcast,532,auc,0.7341460622710623,0.5886029411764706
toxcast,533,auc,0.6435606800859879,0.5828914476176047
toxcast,534,auc,0.6020144628099173,0.7074447077409163
toxcast,535,auc,0.6090077849588719,0.5879670123703611
toxcast,536,auc,0.6160014438943895,0.662295166443368
toxcast,537,auc,0.5837744299674267,0.4759847148736038
toxcast,538,auc,0.591304347826087,0.5719679763797411
toxcast,539,auc,0.587114116446597,0.6048085901027077
toxcast,540,auc,0.6791833430768539,0.6312521799790722
toxcast,541,auc,0.6170895347474511,0.5481808131061863
toxcast,542,auc,0.7156521300222087,0.6390312916111851
toxcast,543,auc,0.6221350229198166,0.511953640243114
toxcast,544,auc,0.597589244320816,0.590304438607126
toxcast,545,auc,0.7203173882329196,0.6516945996275605
toxcast,546,auc,0.6705946906354515,0.6098328108672936
toxcast,547,auc,0.6236076732673267,0.6193476499189627
toxcast,548,auc,0.6394165951709768,0.6218616144975289
toxcast,549,auc,0.6260760860300594,0.5838906035665294
toxcast,550,auc,0.7052351286173634,0.6468210361067503
toxcast,551,auc,0.6505598507064783,0.6108850988369061
toxcast,552,auc,0.6081632653061224,0.6887188718871887
toxcast,553,auc,0.6276223776223776,0.5523634453781513
toxcast,554,auc,0.585063676633444,0.6140569247365364
toxcast,555,auc,0.6203852327447833,0.7115189873417721
toxcast,556,auc,0.6601699561403509,0.574390243902439
toxcast,557,auc,0.6150170068027211,0.5952881238846353
toxcast,558,auc,0.6040851846057572,0.6275510204081632
toxcast,559,auc,0.6125796178343949,0.455178722206586
toxcast,560,auc,0.9427001569858713,0.3118320610687023
toxcast,561,auc,0.7380258899676375,0.4694144953578916
toxcast,562,auc,0.6765422077922078,0.6410459587955626
toxcast,563,auc,0.6075159831592079,0.607104969290899
toxcast,564,auc,0.6060367454068242,0.7338461538461538
toxcast,565,auc,0.861323155216285,0.5361216730038023
toxcast,566,auc,0.6566622691292876,0.5488746767316698
toxcast,567,auc,0.7036764945962712,0.5055393517429553
toxcast,568,auc,0.90498687664042,0.12804878048780488
toxcast,569,auc,0.6061220601045296,0.5566725455614344
toxcast,570,auc,0.7557324840764331,0.6073390894819466
toxcast,571,auc,0.6798301486199575,0.5674300254452926
toxcast,572,auc,0.6304822613124852,0.6210115410726409
toxcast,573,auc,0.6223421020729786,0.5628352490421455
toxcast,574,auc,0.6272850948048635,0.575126582278481
toxcast,575,auc,0.6368132838721074,0.6700310559006211
toxcast,576,auc,0.5930495811636858,0.49319159101767795
toxcast,577,auc,0.6104933110367893,0.6109368950832366
toxcast,578,auc,0.5737030995106036,0.644773095623987
toxcast,579,auc,0.607083456534595,0.5403627098321343
toxcast,580,auc,0.5737118015599029,0.5949189304508605
toxcast,581,auc,0.6032133374980478,0.5359720294651436
toxcast,582,auc,0.6528411864358113,0.5551249278469531
toxcast,583,auc,0.6124202313572508,0.5658602663410539
toxcast,584,auc,0.6101692532613585,0.6076642335766423
toxcast,585,auc,0.6105623100303952,0.5943548387096774
toxcast,586,auc,0.566294442305224,0.5534415168306381
toxcast,587,auc,0.5720969089390142,0.5369247844275591
toxcast,588,auc,0.6152272727272727,0.5529792141063817
toxcast,589,auc,0.6327030103718695,0.5118384701718035
toxcast,590,auc,0.5549244213509683,0.5557508281192491
toxcast,591,auc,0.6325613271250328,0.5374437394935199
toxcast,592,auc,0.625821923106676,0.5814312886352829
toxcast,593,auc,0.6289733033932136,0.550938824954573
toxcast,594,auc,0.6004207573632538,0.587392173364191
toxcast,595,auc,0.6269190202742294,0.5529776789849032
toxcast,596,auc,0.6092893539727701,0.5698604116971464
toxcast,597,auc,0.631087279540022,0.5370158210583742
toxcast,598,auc,0.6391878342245989,0.5724802371541502
toxcast,599,auc,0.55,0.47482517482517483
toxcast,600,auc,0.5618686868686869,0.5547458229648062
toxcast,601,auc,0.7072784810126582,0.666871921182266
toxcast,602,auc,0.6205128205128205,0.6771186440677966
toxcast,603,auc,0.44166666666666665,0.75
toxcast,604,auc,0.6296992481203008,0.6005434782608695
toxcast,605,auc,0.6502525252525253,0.468872870249017
toxcast,606,auc,0.6266666666666667,0.474022633744856
toxcast,607,auc,0.6313291139240507,0.47478991596638653
toxcast,608,auc,0.5833333333333334,0.4813237221494102
toxcast,609,auc,0.6794871794871795,0.2792022792022792
toxcast,610,auc,0.8006329113924051,0.5211864406779662
toxcast,611,auc,0.5877525252525253,0.6877622377622378
toxcast,612,auc,0.6819620253164557,0.6355042016806722
toxcast,613,auc,0.7926829268292683,0.4791666666666667
toxcast,614,auc,0.5617283950617284,0.48830409356725146
toxcast,615,auc,0.5367965367965368,0.4054383116883117
toxcast,616,auc,0.6572769953051644,0.4159267480577136
sider,0,auc,0.6184731012658228,0.6205813040062844
sider,1,auc,0.5171343766864543,0.5820930232558139
sider,2,auc,0.7023809523809523,0.3488095238095238
sider,3,auc,0.6489035087719298,0.6611111111111111
sider,4,auc,0.6253192848020435,0.47630208333333335
sider,5,auc,0.5868604651162791,0.5506912442396313
sider,6,auc,0.69529262086514,0.7810945273631841
sider,7,auc,0.6051622418879056,0.625609756097561
sider,8,auc,0.6714285714285714,0.5740601503759398
sider,9,auc,0.622750899640144,0.6502219531880549
sider,10,auc,0.731957424714434,0.6491228070175439
sider,11,auc,0.5353383458646617,0.5413385826771654
sider,12,auc,0.6694677871148459,0.6399211711711712
sider,13,auc,0.6307971014492754,0.43411458333333336
sider,14,auc,0.6542145593869731,0.4997119815668203
sider,15,auc,0.6182896379525593,0.6921664626682986
sider,16,auc,0.6094202898550725,0.5065217391304347
sider,17,auc,0.6348610067618332,0.5386666666666666
sider,18,auc,0.6246031746031746,0.5140532544378699
sider,19,auc,0.6795794930875576,0.48134920634920636
sider,20,auc,0.5641873278236914,0.5787364450730788
sider,21,auc,0.6273026315789474,0.6207922824302134
sider,22,auc,0.6337209302325582,0.5016583747927031
sider,23,auc,0.6180637544273908,0.606949646275489
sider,24,auc,0.682559918408975,0.6359044995408631
sider,25,auc,0.9237588652482269,0.7259398496240601
sider,26,auc,0.5972222222222222,0.5187209302325582
hiv,0,auc,0.6695938663531256,0.622856756600166
muv,0,auc,0.7584905660377359,nan
muv,1,auc,0.7368336544637123,0.7884126052064984
muv,2,auc,0.7996587030716723,0.44921630094043885
muv,3,auc,0.5358554996405464,0.8075409836065573
muv,4,auc,0.613527724665392,0.7443495514147688
muv,5,auc,0.8244857332448573,0.7266199064796259
muv,6,auc,0.5859318346627991,0.4419917864476386
muv,7,auc,0.9898618538324421,0.8439414567733152
muv,8,auc,0.6750386398763524,0.48892171344165436
muv,9,auc,0.9069855732725892,0.4502262443438914
muv,10,auc,0.8967195385724586,0.48784246575342466
muv,11,auc,0.8403201219512195,0.3048616448885473
muv,12,auc,0.8268075768075768,nan
muv,13,auc,0.960245636716225,0.9386206896551724
muv,14,auc,0.95921875,0.6981541802388708
muv,15,auc,0.7604089219330855,0.5862785862785863
muv,16,auc,nan,0.22177954847277556
esol,0,rmse,1.9431717443855083,2.106526139370364
freesolv,0,rmse,5.849727570932106,3.8225900879059336
lipo,0,rmse,1.1626908137429042,1.0676844702578627
qm7dft,0,mae,138.75438822462453,143.73881610055903
qm8dft,0,mae,0.01955107939273472,0.0184240984693291
qm8dft,1,mae,0.018656216507501856,0.01891682442674556
qm8dft,2,mae,0.02331955095812506,0.026010820922110548
qm8dft,3,mae,0.049536028416909746,0.04727084475043342
qm8dft,4,mae,0.0234920060542782,0.022010274505788935
qm8dft,5,mae,0.021784680915802795,0.021819083270794282
qm8dft,6,mae,0.01865683942530199,0.02411793731087731
qm8dft,7,mae,0.03594257706828786,0.03855613528441391
qm8dft,8,mae,0.02054191209660536,0.01890092973230502
qm8dft,9,mae,0.01951375396945586,0.019719971447424937
qm8dft,10,mae,0.026453035322075387,0.03191249266300446
qm8dft,11,mae,0.040829455452019374,0.04479748469918771
qm9dft,0,mae,0.01248238444154747,0.013187954083992768
qm9dft,1,mae,0.02597601876794186,0.02937479523802619
qm9dft,2,mae,0.025399496393281453,0.028650596512088383
