task,target_index,metric,valid,test
toxcast,442,auc,0.875,0.42857142857142855
toxcast,443,auc,0.8333333333333334,0.6845238095238095
toxcast,444,auc,0.5,0.3
toxcast,445,auc,0.65,0.4909090909090909
toxcast,446,auc,0.6481481481481481,0.6857142857142857
toxcast,447,auc,0.625,0.5555555555555556
toxcast,448,auc,0.6578947368421053,0.6150793650793651
toxcast,449,auc,0.5,0.175
toxcast,450,auc,0.8,0.5
toxcast,451,auc,1.0,0.7592592592592593
toxcast,452,auc,1.0,0.125
toxcast,453,auc,0.7222222222222222,0.5584415584415584
toxcast,454,auc,0.6428571428571429,0.509765625
toxcast,455,auc,0.8425925925925926,0.471326164874552
toxcast,456,auc,0.7555147058823529,0.4804597701149425
toxcast,457,auc,0.4523809523809524,0.5384615384615384
toxcast,458,auc,0.8596491228070176,0.49444444444444446
toxcast,459,auc,0.9047619047619048,0.5333333333333333
toxcast,460,auc,0.8333333333333334,0.5525
toxcast,461,auc,0.8395061728395061,0.5378787878787878
toxcast,462,auc,0.7948717948717948,0.5857142857142857
toxcast,463,auc,0.7555555555555555,0.49382716049382713
toxcast,464,auc,0.43434343434343436,0.71875
toxcast,465,auc,0.5,0.45161290322580644
toxcast,466,auc,0.6331632653061224,0.5023946360153256
toxcast,467,auc,0.6714285714285714,0.4030612244897959
toxcast,468,auc,0.75,0.4810606060606061
toxcast,469,auc,0.9285714285714286,0.6842105263157895
toxcast,470,auc,0.8666666666666667,0.7647058823529411
toxcast,471,auc,0.775,0.7870370370370371
toxcast,472,auc,0.5941558441558441,0.5280423280423281
toxcast,473,auc,0.5151515151515151,0.46153846153846156
toxcast,474,auc,0.7,nan
toxcast,475,auc,0.8888888888888888,0.6933333333333334
toxcast,476,auc,0.7272727272727273,0.4125
toxcast,477,auc,0.7142857142857143,0.3409090909090909
toxcast,478,auc,0.7023809523809523,0.6383928571428571
toxcast,479,auc,0.7450980392156863,0.5590062111801242
toxcast,480,auc,0.9,0.4909090909090909
toxcast,481,auc,0.8333333333333334,0.6944444444444444
toxcast,482,auc,0.8928571428571429,0.5703125
toxcast,483,auc,0.7,0.7625
toxcast,484,auc,0.6238938053097345,0.514161220043573
toxcast,485,auc,0.677124183006536,0.7420634920634921
toxcast,486,auc,0.7185463659147869,0.656498673740053
toxcast,487,auc,0.8670454545454546,0.4433179723502304
toxcast,488,auc,0.7142857142857143,0.6418439716312057
toxcast,489,auc,0.8828282828282829,0.6538888888888889
toxcast,490,auc,0.7582972582972582,0.6567164179104478
toxcast,491,auc,0.7967032967032966,0.719820205479452
