task,target_index,metric,valid,test
toxcast,368,auc,0.8888888888888888,0.5454545454545454
toxcast,369,auc,0.7,0.36904761904761907
toxcast,370,auc,0.5,0.5584415584415584
toxcast,371,auc,nan,0.7222222222222222
toxcast,372,auc,0.7428571428571429,0.5428571428571428
toxcast,373,auc,0.19444444444444445,0.5
toxcast,374,auc,0.7857142857142857,0.509090909090909
toxcast,375,auc,0.5555555555555556,0.41975308641975306
toxcast,376,auc,0.6111111111111112,0.4861111111111111
toxcast,377,auc,0.625,0.9111111111111111
toxcast,378,auc,0.8888888888888888,0.3888888888888889
toxcast,379,auc,0.75,0.0
toxcast,380,auc,1.0,0.5
toxcast,381,auc,0.5416666666666666,0.3333333333333333
toxcast,382,auc,1.0,0.7857142857142857
toxcast,383,auc,0.9230769230769231,0.25
toxcast,384,auc,0.9166666666666666,0.3472222222222222
toxcast,385,auc,0.8333333333333334,0.0
toxcast,386,auc,nan,0.8947368421052632
toxcast,387,auc,0.71875,0.5803571428571429
toxcast,388,auc,0.6,0.38636363636363635
toxcast,389,auc,0.5714285714285714,0.578125
toxcast,390,auc,0.7777777777777778,0.6
toxcast,391,auc,0.75,0.6388888888888888
toxcast,392,auc,0.78125,0.5238095238095238
toxcast,393,auc,0.65,0.6181818181818182
toxcast,394,auc,0.8205128205128205,0.5714285714285714
toxcast,395,auc,0.44,0.44155844155844154
toxcast,396,auc,nan,0.5227272727272727
toxcast,397,auc,0.875,0.9285714285714286
toxcast,398,auc,0.5844155844155844,0.6923076923076923
toxcast,399,auc,0.875,0.6041666666666666
toxcast,400,auc,0.5333333333333333,0.59375
toxcast,401,auc,0.7333333333333333,0.5
toxcast,402,auc,0.8333333333333334,0.5902777777777778
toxcast,403,auc,0.5,0.7763157894736842
toxcast,404,auc,0.7777777777777778,0.6142857142857143
toxcast,405,auc,0.75,0.6193181818181818
toxcast,406,auc,0.8095238095238095,0.4
toxcast,407,auc,0.7678571428571429,0.645
toxcast,408,auc,0.8,0.6190476190476191
toxcast,409,auc,0.9166666666666666,0.40476190476190477
toxcast,410,auc,1.0,0.16666666666666666
toxcast,411,auc,0.6666666666666666,0.5816326530612245
toxcast,412,auc,1.0,0.5769230769230769
