task,target_index,metric,valid,test
toxcast,281,auc,0.5131868131868131,0.5548485824742269
toxcast,282,auc,0.5091417910447761,0.5634171907756813
toxcast,283,auc,0.5333333333333333,0.5350993377483444
toxcast,284,auc,0.5440503432494279,0.5598578717201166
toxcast,285,auc,0.8047619047619048,0.6867549668874172
toxcast,286,auc,0.5431749622926093,0.5796460176991151
toxcast,287,auc,0.5958835341365462,0.6312925170068027
toxcast,288,auc,0.6168981481481481,0.5744897959183674
toxcast,289,auc,0.5907142857142857,0.5843051506316812
toxcast,290,auc,0.5157894736842106,0.5563271604938271
toxcast,291,auc,0.5376984126984127,0.5149291497975709
toxcast,292,auc,0.5902083333333333,0.6019392033542977
toxcast,293,auc,0.7774509803921569,0.5393824826717076
toxcast,294,auc,0.40264026402640263,0.6182795698924731
toxcast,295,auc,0.6192259675405742,0.5562465450525153
toxcast,296,auc,0.5560271646859083,0.5827985739750445
toxcast,297,auc,0.5817888799355359,0.5301142263759087
toxcast,298,auc,0.6433155080213904,0.5815147625160462
toxcast,299,auc,0.6645962732919255,0.5919503993274485
toxcast,300,auc,0.787621359223301,0.4632450331125828
toxcast,301,auc,0.6868153364632238,0.5347789115646259
toxcast,302,auc,0.5148497554157931,0.5578467717021934
toxcast,303,auc,0.6494057724957555,0.5857596117954461
toxcast,304,auc,0.5597389558232931,0.5846354166666666
toxcast,305,auc,0.604978354978355,0.5050663871418588
toxcast,306,auc,0.6416040100250626,0.5338541666666666
toxcast,307,auc,0.6414141414141414,0.6240530303030303
toxcast,308,auc,0.7350427350427351,0.6627906976744186
toxcast,309,auc,0.6155172413793103,0.41051567239635994
toxcast,310,auc,0.5714285714285714,0.6610169491525424
toxcast,311,auc,0.4294117647058823,0.4583333333333333
toxcast,312,auc,0.6713709677419355,0.5011709601873536
toxcast,313,auc,0.576171875,0.5338983050847458
toxcast,314,auc,0.6493506493506493,0.6761904761904762
toxcast,315,auc,0.6458333333333334,0.6326530612244898
toxcast,316,auc,0.7733333333333333,0.5163461538461539
toxcast,317,auc,0.564453125,0.5692007797270955
toxcast,318,auc,0.4897959183673469,0.6003344481605352
toxcast,319,auc,0.496,0.4141304347826087
toxcast,320,auc,0.9365079365079365,0.4444444444444444
toxcast,321,auc,0.609375,0.6305555555555555
toxcast,322,auc,0.5546875,0.6352087114337568
toxcast,323,auc,0.6626984126984127,0.5208711433756806
toxcast,324,auc,0.8379629629629629,0.4153061224489796
toxcast,325,auc,0.5874125874125874,0.48148148148148145
toxcast,326,auc,0.5699300699300699,0.5437710437710438
toxcast,327,auc,0.6296296296296297,0.5331196581196581
toxcast,328,auc,0.7062937062937062,0.5595238095238095
toxcast,329,auc,0.7107142857142857,0.47575250836120403
toxcast,330,auc,0.7464285714285714,0.6219298245614036
toxcast,331,auc,0.6928571428571428,0.4287037037037037
toxcast,332,auc,0.8115384615384615,0.72
toxcast,333,auc,0.5952380952380952,0.4757834757834758
toxcast,334,auc,0.7222222222222222,0.37272727272727274
toxcast,335,auc,0.7777777777777778,0.578125
toxcast,336,auc,0.5052631578947369,0.6216216216216216
toxcast,337,auc,0.8295454545454546,0.7042682926829268
toxcast,338,auc,0.7,0.6472868217054264
toxcast,339,auc,0.6428571428571429,0.5747282608695652
toxcast,340,auc,0.7192982456140351,0.4506172839506173
toxcast,341,auc,0.565,0.375
toxcast,342,auc,0.75,0.4862068965517241
toxcast,343,auc,nan,nan
toxcast,344,auc,0.6361842105263158,0.6080368906455863
toxcast,345,auc,0.56,0.6842105263157895
toxcast,346,auc,0.55,0.4791666666666667
toxcast,347,auc,0.2857142857142857,0.825
toxcast,348,auc,0.8333333333333334,0.4166666666666667
toxcast,349,auc,nan,0.5128205128205128
toxcast,350,auc,0.5151515151515151,0.5783365570599613
toxcast,351,auc,0.85,0.5827586206896552
toxcast,352,auc,0.75,0.4818181818181818
toxcast,353,auc,0.5555555555555556,0.76
toxcast,354,auc,0.6,nan
toxcast,355,auc,0.75,0.4
toxcast,356,auc,0.625,0.5984848484848485
toxcast,357,auc,nan,0.20833333333333334
toxcast,358,auc,0.725,0.25
toxcast,359,auc,0.7916666666666666,0.512396694214876
toxcast,360,auc,0.8333333333333334,0.4583333333333333
toxcast,361,auc,0.85,0.6704545454545454
toxcast,362,auc,0.6666666666666666,0.691358024691358
toxcast,363,auc,0.65,0.43333333333333335
toxcast,364,auc,0.4166666666666667,0.36904761904761907
toxcast,365,auc,0.5833333333333334,0.8095238095238095
toxcast,366,auc,1.0,0.6631578947368421
toxcast,367,auc,0.7380952380952381,0.4
toxcast,368,auc,1.0,0.48484848484848486
toxcast,369,auc,0.6,0.5952380952380952
toxcast,370,auc,0.8333333333333334,0.5584415584415584
toxcast,371,auc,nan,0.37037037037037035
toxcast,372,auc,0.9714285714285714,0.45714285714285713
toxcast,373,auc,0.25,0.875
toxcast,374,auc,0.7321428571428571,0.7181818181818181
toxcast,375,auc,0.4603174603174603,0.7191358024691358
toxcast,376,auc,0.5555555555555556,0.75
toxcast,377,auc,0.75,0.6333333333333333
toxcast,378,auc,0.4166666666666667,0.7222222222222222
toxcast,379,auc,0.5833333333333334,0.5714285714285714
toxcast,380,auc,1.0,0.3333333333333333
